사고신고사유,사고일시,공정율,날씨,지역,공사종류,공사비,공종소분류,사망자,내국인사망자,외국인사망자,남성사망자,여성사망자,10이상20미만 사망자,20이상30미만 사망자,30이상40미만 사망자,40이상50미만 사망자,50이상60미만 사망자,60이상사망자,부상자,내국인부상자,외국인부상자,남성부상자,여성부상자,10이상20미만 부상자,20이상30미만 부상자,30이상40미만 부상자,40이상50미만 부상자,50이상60미만 부상자,60이상부상자
3일이상 휴업이 필요한 부상,2019-09-20 15:50:00,90% 이상,흐림,서울특별시,건축/건축물/공동주택,"1,000억원 이상",건축물 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-20 16:30:00,70~79%,맑음,전라남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",관공사 부대공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-09-20 16:30:00,70~79%,맑음,경상북도,토목/상하수도/상수도,50억 ~ 100억원 미만,토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2019-09-21 09:00:00,70~79%,흐림,경기도,건축/건축물/공동주택,50억 ~ 100억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-21 09:40:00,50~59%,맑음,서울특별시,토목/도로/도로,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-21 11:00:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-21 11:00:00,20~29%,흐림,경기도,토목/도로/도로,5억 ~ 10억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-21 11:00:00,70~79%,흐림,경기도,건축/건축물/공동주택,"1,000억원 이상",조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-21 13:13:00,30~39%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-21 15:00:00,80~89%,맑음,경상북도,토목/도로/도로,"4,000만 ~ 1억원 미만",도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
사망 1명 이상,2019-09-21 15:10:00,10% 미만,흐림,경기도,건축/건축물/업무시설,300억 ~ 500억원 미만,기계설비공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-21 15:15:00,30~39%,강우,대구광역시,건축/건축물/종교시설,5억 ~ 10억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-21 16:40:00,60~69%,강우,경기도,토목/상하수도/하수도,100억 ~ 150억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-22 09:00:00,90% 이상,맑음,경기도,건축/건축물/근린생활시설,200억 ~ 300억원 미만,도장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
기타,2019-09-22 09:00:00,80~89%,강우,경상북도,토목/도로/도로,1억 ~ 2억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1000만원 이상의 재산피해,2019-09-22 11:00:00,30~39%,강풍,울산광역시,토목/항만/방파제,"1,000억원 이상",하천공사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-22 16:00:00,70~79%,강우,전라북도,건축/건축물/교육연구시설,3억 ~ 5억원 미만,목공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-23 07:40:00,70~79%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0
3일이상 휴업이 필요한 부상,2019-09-23 07:55:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 08:00:00,50~59%,맑음,경상남도,토목/교량/도로교량,"1,000억원 이상",교량공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-23 09:00:00,90% 이상,흐림,경상북도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 09:07:00,40~49%,맑음,경기도,건축/건축물/종교시설,50억 ~ 100억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 10:30:00,10% 미만,맑음,경기도,토목/상하수도/상수도,20억 ~ 50억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-09-23 10:30:00,30~39%,맑음,인천광역시,건축/건축물/업무시설,100억 ~ 150억원 미만,가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 12:00:00,30~39%,맑음,서울특별시,건축/건축물/업무시설,300억 ~ 500억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 13:00:00,20~29%,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-23 13:10:00,90% 이상,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-23 13:35:00,40~49%,맑음,경기도,산업환경설비/환경시설/하수처리시설,200억 ~ 300억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-23 14:00:00,30~39%,맑음,경상북도,건축/건축물/창고시설,150억 ~ 200억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-23 14:45:00,60~69%,흐림,대구광역시,건축/건축물/근린생활시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-23 15:00:00,90% 이상,맑음,대구광역시,건축/건축물/단독주택,5억 ~ 10억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
기타,2019-09-23 15:00:00,60~69%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"1000만원 이상의 재산피해, 3일이상 휴업이 필요한 부상",2019-09-23 15:03:00,60~69%,맑음,충청남도,조경/기타,1억 ~ 2억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-24 08:00:00,30~39%,흐림,부산광역시,건축/건축물/업무시설,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 08:20:00,70~79%,맑음,서울특별시,건축/건축물/업무시설,20억 ~ 50억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-24 08:30:00,30~39%,맑음,충청남도,산업환경설비/발전시설,"1,000억원 이상",산업설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 08:30:00,90% 이상,맑음,서울특별시,건축/건축물/업무시설,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-24 08:45:00,10~19%,맑음,충청남도,건축/건축물/업무시설,3억 ~ 5억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-09-24 09:33:00,40~49%,맑음,충청북도,건축/건축물/공장,10억 ~ 20억원 미만,철골공사,2,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-24 09:40:00,40~49%,맑음,경상북도,건축/건축물/근린생활시설,5억 ~ 10억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-24 10:10:00,90% 이상,맑음,경상북도,건축/건축물/공장,10억 ~ 20억원 미만,수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 10:30:00,60~69%,맑음,서울특별시,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 10:30:00,70~79%,맑음,충청북도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 11:00:00,60~69%,맑음,서울특별시,건축/건축물/업무시설,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 11:20:00,90% 이상,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 11:38:00,10% 미만,맑음,서울특별시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 11:45:00,90% 이상,맑음,경기도,토목/상하수도/상수도,20억 ~ 50억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-24 12:40:00,70~79%,맑음,경기도,토목/도로/도로,2억 ~ 3억원 미만,도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-24 12:40:00,20~29%,맑음,전라남도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
사망 1명 이상,2019-09-24 12:58:00,80~89%,맑음,충청북도,토목/기타/부지조성,"1,000억원 이상",가설공사,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-24 13:20:00,10% 미만,맑음,광주광역시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 14:35:00,10% 미만,맑음,경기도,건축/건축물/공동주택,"1,000만 ~ 2,000만원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-24 14:40:00,10~19%,맑음,전라북도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 15:00:00,60~69%,맑음,충청남도,건축/건축물/기타,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-24 15:30:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-24 20:30:00,10~19%,맑음,경상남도,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-25 07:10:00,60~69%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 07:30:00,50~59%,안개,인천광역시,건축/건축물/업무시설,50억 ~ 100억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-09-25 07:30:00,10% 미만,흐림,세종특별자치시,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 08:40:00,20~29%,맑음,강원도,건축/건축물/공동주택,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 09:30:00,30~39%,맑음,서울특별시,건축/건축물/문화 및 집회시설,300억 ~ 500억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 09:30:00,30~39%,흐림,서울특별시,건축/건축물/공동주택,200억 ~ 300억원 미만,조적공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 10:00:00,80~89%,흐림,인천광역시,건축/건축물/종교시설,20억 ~ 50억원 미만,미장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-09-25 10:00:00,10~19%,흐림,세종특별자치시,건축/건축물/노유자시설,150억 ~ 200억원 미만,건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-09-25 10:10:00,60~69%,맑음,대구광역시,건축/건축물/공동주택,"1,000억원 이상",기타,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-25 11:00:00,10~19%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 11:00:00,10~19%,맑음,충청남도,건축/건축물/자동차 관련시설,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-09-25 13:05:00,70~79%,맑음,인천광역시,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-25 13:17:00,20~29%,흐림,경기도,건축/건축물/공장,"1,000억원 이상",철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 13:30:00,70~79%,맑음,전라북도,건축/건축물/교육연구시설,5억 ~ 10억원 미만,창호 및 유리공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
기타,2019-09-25 14:00:00,90% 이상,맑음,전라남도,조경/기타,10억 ~ 20억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-25 14:00:00,20~29%,맑음,세종특별자치시,건축/건축물/근린생활시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0
3일이상 휴업이 필요한 부상,2019-09-25 14:20:00,10% 미만,맑음,서울특별시,건축/건축물/공동주택,"1,000억원 이상",건축 토공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 14:30:00,30~39%,맑음,경상남도,건축/건축물/공동주택,300억 ~ 500억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-25 15:00:00,10% 미만,맑음,전라북도,건축/건축물/업무시설,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
기타,2019-09-25 15:00:00,50~59%,맑음,경기도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 16:00:00,90% 이상,맑음,경기도,건축/건축물/장례시설,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-25 16:30:00,30~39%,맑음,전라북도,산업환경설비/환경시설/소각장,"500억 ~ 1,000억원 미만",해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
사망 1명 이상,2019-09-25 21:19:00,30~39%,맑음,서울특별시,토목/터널/기타,300억 ~ 500억원 미만,터널공사,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
사망 1명 이상,2019-09-26 08:20:00,60~69%,맑음,충청북도,건축/건축물/공장,10억 ~ 20억원 미만,철골공사,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
기타,2019-09-26 08:30:00,80~89%,맑음,경상남도,건축/건축물/공동주택,"500억 ~ 1,000억원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 08:50:00,80~89%,맑음,경상남도,건축/건축물/창고시설,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1000만원 이상의 재산피해,2019-09-26 09:50:00,10% 미만,맑음,경상북도,건축/건축물/공동주택,100억 ~ 150억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3일이상 휴업이 필요한 부상,2019-09-26 10:00:00,80~89%,흐림,경기도,토목/기타/부지조성,20억 ~ 50억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-26 10:00:00,10% 미만,맑음,서울특별시,조경/기타,"2,000만 ~ 4,000만원 미만",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 10:30:00,30~39%,맑음,전라남도,건축/건축물/의료시설,50억 ~ 100억원 미만,해체 및 철거공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-26 10:30:00,90% 이상,맑음,전라남도,건축/건축물/창고시설,3억 ~ 5억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-26 11:00:00,40~49%,맑음,세종특별자치시,건축/건축물/단독주택,3억 ~ 5억원 미만,철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 11:20:00,10% 미만,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 13:30:00,20~29%,맑음,강원도,건축/건축물/교정 및 군사시설,"500억 ~ 1,000억원 미만",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 14:00:00,70~79%,맑음,경기도,건축/건축물/업무시설,"500억 ~ 1,000억원 미만",조경공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-26 14:00:00,70~79%,맑음,경기도,토목/하천/제방(통관/호안),200억 ~ 300억원 미만,하천공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-26 14:40:00,20~29%,맑음,광주광역시,건축/건축물/공동주택,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-26 15:02:00,20~29%,흐림,경기도,건축/건축물/공장,"1,000억원 이상",철골공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-26 15:20:00,90% 이상,흐림,경기도,건축/건축물/공장,"500억 ~ 1,000억원 미만",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-26 16:00:00,80~89%,맑음,대전광역시,토목/도로/기타,"4,000만 ~ 1억원 미만",도로 및 포장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-26 17:20:00,80~89%,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,1,2,0
3일이상 휴업이 필요한 부상,2019-09-26 21:40:00,20~29%,맑음,경상북도,토목/터널/도로터널,"1,000억원 이상",터널공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 07:40:00,20~29%,맑음,전라남도,토목/상하수도/하수도,300억 ~ 500억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 08:00:00,80~89%,맑음,인천광역시,건축/건축물/업무시설,"1,000억원 이상",수장공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"3일이상 휴업이 필요한 부상, 기타",2019-09-27 09:41:00,90% 이상,맑음,경기도,토목/상하수도/하수도,200억 ~ 300억원 미만,관공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 09:50:00,60~69%,맑음,세종특별자치시,건축/건축물/근린생활시설,150억 ~ 200억원 미만,타일 및 돌공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 10:00:00,70~79%,흐림,충청북도,건축/건축물/공장,200억 ~ 300억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
3일이상 휴업이 필요한 부상,2019-09-27 10:18:00,30~39%,맑음,충청남도,산업환경설비/발전시설,"1,000억원 이상",전기설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 10:30:00,80~89%,맑음,경기도,건축/건축물/공장,300억 ~ 500억원 미만,기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-27 10:40:00,20~29%,맑음,경기도,건축/건축물/공동주택,"1,000억원 이상",철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
"3일이상 휴업이 필요한 부상, 기타",2019-09-27 11:00:00,90% 이상,맑음,서울특별시,산업환경설비/환경시설/하수처리시설,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-27 11:00:00,50~59%,흐림,서울특별시,건축/건축물/공동주택,5억 ~ 10억원 미만,철근콘크리트공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
3일이상 휴업이 필요한 부상,2019-09-27 11:00:00,90% 이상,맑음,경기도,건축/건축물/공장,"1,000억원 이상",기계설비공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3일이상 휴업이 필요한 부상,2019-09-27 13:20:00,20~29%,흐림,부산광역시,건축/건축물/공동주택,"1,000억원 이상",가설공사,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
3일이상 휴업이 필요한 부상,2019-09-27 13:30:00,40~49%,흐림,충청남도,건축/건축물/공동주택,"1,000억원 이상",기타,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
사망 1명 이상,2019-09-27 13:35:00,50~59%,맑음,충청남도,건축/건축물/공장,1억 ~ 2억원 미만,수장공사,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
